"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"2149","TEAD1","GO:0042220","response to cocaine","27/5471","58/18986",0.46551724137931,1.61548352126258,2.98681756049389,0.00309131128396226,0.0195864991292002,0.013565930234318,"5999/6506/8772/1813/3356/7337/9455/8128/10014/27092/7052/7074/1312/5021/1814/6507/9456/2890/1812/2289/3351/1268/3066/221935/2185/4986/4204",27
"2150","TEAD1","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","27/5471","58/18986",0.46551724137931,1.61548352126258,2.98681756049389,0.00309131128396226,0.0195864991292002,0.013565930234318,"8682/356/5788/467/8772/5519/79370/8600/7057/51741/4763/5366/10616/6789/351/8743/5062/658/1495/8737/3624/857/6788/7099/7186/8406/186",27
"2151","TEAD1","GO:0042303","molting cycle","49/5471","120/18986",0.408333333333333,1.41703832328033,2.91579714850043,0.00309763269318145,0.0195876099070819,0.0135666995772796,"10269/114803/79574/92344/7042/22943/406/4038/25987/3229/8549/55504/60485/2252/1001/79152/4763/1747/4089/596/2068/10848/6654/3488/7053/6615/2778/1291/1499/7474/26018/8626/3516/9575/10855/27152/25836/10468/94234/135228/3066/25928/3624/1956/6469/8323/2131/2304/9355",49
"2152","TEAD1","GO:0042633","hair cycle","49/5471","120/18986",0.408333333333333,1.41703832328033,2.91579714850043,0.00309763269318145,0.0195876099070819,0.0135666995772796,"10269/114803/79574/92344/7042/22943/406/4038/25987/3229/8549/55504/60485/2252/1001/79152/4763/1747/4089/596/2068/10848/6654/3488/7053/6615/2778/1291/1499/7474/26018/8626/3516/9575/10855/27152/25836/10468/94234/135228/3066/25928/3624/1956/6469/8323/2131/2304/9355",49
"2153","TEAD1","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","41/5471","97/18986",0.422680412371134,1.46682696203223,2.93270208624997,0.00311155802563731,0.0196561653671082,0.0136141822122194,"8289/1063/25906/472/51433/605/55795/8881/8110/701/55055/51451/29117/990/996/56155/10403/147841/8193/699/64682/57405/51776/57520/6598/6599/55193/86/10460/55781/324/8697/54908/9587/57492/55274/8379/286053/6595/55755/10783",41
"2154","TEAD1","GO:0022602","ovulation cycle process","24/5471","50/18986",0.48,1.66574300859075,2.99901147258589,0.00313323678739865,0.0197735161216624,0.0136954612676915,"7042/8879/2/49855/5608/3973/2492/7130/2660/8204/9510/6092/9353/5156/174/2069/658/6586/1081/2309/2099/3624/7784/4846",24
"2155","TEAD1","GO:0035567","non-canonical Wnt signaling pathway","31/5471","69/18986",0.449275362318841,1.55911936190559,2.96028536686525,0.003160597991824,0.0199264605340121,0.0138013930737778,"1952/81839/4653/22943/81029/144165/23002/440193/51701/2535/64750/57674/8324/7074/84133/9620/7474/166336/1601/22881/84870/5879/6424/9863/8321/57154/8323/115908/4300/25/2719",31
"2156","TEAD1","GO:0010799","regulation of peptidyl-threonine phosphorylation","19/5471","37/18986",0.513513513513513,1.78204488531668,3.02949351570491,0.0031944974299289,0.0201004211435013,0.0139218810423669,"56288/219736/85456/406948/10253/161742/57214/8877/57521/4092/805/200734/51719/351/1981/3093/1950/51422/8767",19
"2157","TEAD1","GO:0071676","negative regulation of mononuclear cell migration","19/5471","37/18986",0.513513513513513,1.78204488531668,3.02949351570491,0.0031944974299289,0.0201004211435013,0.0139218810423669,"11240/23143/1588/6347/79148/1265/406915/23236/613/4282/257144/4345/9353/406938/84830/9750/653/8976/727",19
"2158","TEAD1","GO:0021675","nerve development","42/5471","100/18986",0.42,1.45752513251691,2.91860683983001,0.0032137928772059,0.0201153919078389,0.0139322500390528,"1889/2048/7412/4803/8829/1959/3611/89797/6334/84189/1258/3211/4884/10939/494470/5205/8828/2043/5270/57007/9935/55959/104/9215/1499/1605/26018/2047/3280/345193/1909/6507/1906/10370/2737/10371/91584/55636/23213/2131/3786/4693",42
"2159","TEAD1","GO:0060349","bone morphogenesis","42/5471","100/18986",0.42,1.45752513251691,2.91860683983001,0.0032137928772059,0.0201153919078389,0.0139322500390528,"6497/9249/249/10269/4209/1305/4041/2249/871/25987/4322/59341/4323/1112/22856/2734/5914/1277/7040/2355/56603/51141/5915/7048/4057/2261/658/4208/8817/654/860/51715/5191/10370/6424/2737/1749/55790/6781/54928/2131/85301",42
"2160","TEAD1","GO:0060419","heart growth","42/5471","100/18986",0.42,1.45752513251691,2.91860683983001,0.0032137928772059,0.0201153919078389,0.0139322500390528,"6497/5999/3776/7042/5592/983/657/26011/10413/1848/3479/113622/9472/60485/2627/4211/2066/861/9686/27086/57493/205428/3516/10611/2247/4086/8470/10409/4208/1482/1906/3720/221476/5292/10370/3084/23414/7373/406987/7046/25/407007",42
"2161","TEAD1","GO:0031639","plasminogen activation","15/5471","27/18986",0.555555555555556,1.92794329698004,3.06991422250232,0.00322237993270988,0.0201153919078389,0.0139322500390528,"2023/1718/6281/5328/7057/302/350/5270/1522/861/7123/2244/5054/5327/5230",15
"2162","TEAD1","GO:0045649","regulation of macrophage differentiation","15/5471","27/18986",0.555555555555556,1.92794329698004,3.06991422250232,0.00322237993270988,0.0201153919078389,0.0139322500390528,"1435/8772/146433/5578/7040/3623/140685/3976/5196/406937/8737/9444/3624/10221/4920",15
"2163","TEAD1","GO:0046856","phosphatidylinositol dephosphorylation","15/5471","27/18986",0.555555555555556,1.92794329698004,3.06991422250232,0.00322237993270988,0.0201153919078389,0.0139322500390528,"3633/5728/22876/3632/8898/54893/1133/9110/3635/8897/8821/54545/9896/4534/8776",15
"2164","TEAD1","GO:0072010","glomerular epithelium development","15/5471","27/18986",0.555555555555556,1.92794329698004,3.06991422250232,0.00322237993270988,0.0201153919078389,0.0139322500390528,"4853/947/5800/4643/8826/182/171023/3913/8842/1909/10409/1906/9863/5420/2131",15
"2165","TEAD1","GO:2000737","negative regulation of stem cell differentiation","15/5471","27/18986",0.555555555555556,1.92794329698004,3.06991422250232,0.00322237993270988,0.0201153919078389,0.0139322500390528,"10413/144165/51755/6774/81606/678/4780/182/2932/3280/5978/166379/8621/2146/7114",15
"2166","TEAD1","GO:0032060","bleb assembly","8/5471","11/18986",0.727272727272727,2.52385304331932,3.21646751915809,0.00323474689449873,0.0201153919078389,0.0139322500390528,"23566/2012/196527/5027/2013/5376/4638/54443",8
"2167","TEAD1","GO:0060736","prostate gland growth","8/5471","11/18986",0.727272727272727,2.52385304331932,3.21646751915809,0.00323474689449873,0.0201153919078389,0.0139322500390528,"5660/7337/1588/5618/2099/6469/5324/367",8
"2168","TEAD1","GO:0072015","podocyte development","8/5471","11/18986",0.727272727272727,2.52385304331932,3.21646751915809,0.00323474689449873,0.0201153919078389,0.0139322500390528,"4853/4643/8826/182/171023/3913/9863/5420",8
"2169","TEAD1","GO:1903689","regulation of wound healing, spreading of epidermal cells","8/5471","11/18986",0.727272727272727,2.52385304331932,3.21646751915809,0.00323474689449873,0.0201153919078389,0.0139322500390528,"2475/5728/401720/10979/23332/23122/90102/6239",8
"2170","TEAD1","GO:1903037","regulation of leukocyte cell-cell adhesion","138/5471","392/18986",0.352040816326531,1.22168651778021,2.82180198680628,0.00325522559750324,0.0202230097061263,0.0140067878895338,"5590/2475/8289/5724/7805/7412/79679/11126/912/387597/7292/27/5788/54900/9580/3142/11221/2625/1326/6387/64115/9231/57178/960/55626/8772/6188/3606/7704/7070/56253/6484/2113/65125/939/5074/4254/3479/6541/3146/10808/8600/1511/3958/10125/29117/10725/146850/6347/2064/5914/1845/8631/406991/4092/970/6370/23476/3594/7040/57162/8440/3552/3553/92196/64844/1803/940/1493/29851/3485/5621/6385/5105/861/3689/6598/7048/6599/55193/868/11148/4690/9435/3592/86/604/4976/3280/1739/399/5530/51176/3558/3600/23240/3575/56477/8546/3659/3565/80762/81545/406938/84830/9308/6659/9750/27242/2309/2534/57492/55274/8379/3569/2737/7784/2056/857/6522/6469/3620/4067/55824/8767/51571/81704/6595/3717/80380/407035/6461/301/2650/9314/445/25/407007",138
"2171","TEAD1","GO:0019082","viral protein processing","17/5471","32/18986",0.53125,1.84359577773716,3.03871228418977,0.00328690776289373,0.0203208051219056,0.0140745225969435,"6487/6484/25834/6483/10610/2589/3276/4249/111089941/2932/6480/60559/4124/1452/4245/6482/84875",17
"2172","TEAD1","GO:0061036","positive regulation of cartilage development","17/5471","32/18986",0.53125,1.84359577773716,3.03871228418977,0.00328690776289373,0.0203208051219056,0.0140745225969435,"3491/55553/7704/6660/4088/4092/7474/202018/658/4086/8817/654/860/2737/649/4017/392255",17
"2173","TEAD1","GO:0061437","renal system vasculature development","17/5471","32/18986",0.53125,1.84359577773716,3.03871228418977,0.00328690776289373,0.0203208051219056,0.0140745225969435,"4853/3570/947/8829/80310/3690/130497/8837/5155/3280/5156/5311/1909/5159/1906/285/284",17
"2174","TEAD1","GO:0061440","kidney vasculature development","17/5471","32/18986",0.53125,1.84359577773716,3.03871228418977,0.00328690776289373,0.0203208051219056,0.0140745225969435,"4853/3570/947/8829/80310/3690/130497/8837/5155/3280/5156/5311/1909/5159/1906/285/284",17
"2175","TEAD1","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","17/5471","32/18986",0.53125,1.84359577773716,3.03871228418977,0.00328690776289373,0.0203208051219056,0.0140745225969435,"493/57608/3688/10253/9289/406991/147372/7498/6091/5291/3592/9508/81792/57556/7148/25960/153090",17
"2176","TEAD1","GO:0007159","leukocyte cell-cell adhesion","150/5471","430/18986",0.348837209302326,1.21056904694095,2.81007046556378,0.00332498829453598,0.0205363133617949,0.0142237871351325,"5590/2475/8289/5724/7805/7412/79679/11126/912/50848/387597/7292/27/5788/54900/9580/3142/11221/2625/1326/3688/6387/64115/9231/57178/960/55626/8772/6188/3606/7704/7070/56253/6484/2113/65125/939/5074/4254/3479/6541/3146/10808/8600/1511/3958/10125/29117/10725/146850/6347/2064/5914/1845/8631/406991/4092/8174/970/6370/23476/3594/7040/57162/119/8440/3552/3553/92196/64844/1803/940/1493/29851/3485/5621/6385/5105/861/3689/6598/5880/7048/6599/55193/868/11148/4690/9435/3592/86/604/4976/3280/1739/399/5530/51176/3558/3600/23240/3575/56477/8546/3659/3565/80762/81545/10318/406938/6793/84830/9308/6659/9750/27242/4907/2309/2534/57492/55274/8379/3569/2737/7784/2056/857/6522/6469/3620/4067/55824/8767/2131/51571/81704/6595/3717/80380/407035/6461/301/2650/10507/9314/51148/445/25/407007/4478",150
"2177","TEAD1","GO:0046683","response to organophosphorus","54/5471","135/18986",0.4,1.38811917382563,2.87935636504174,0.00334552233260143,0.0206431358644739,0.0142977741508436,"54206/23028/5724/5906/3158/1645/3784/8061/5031/24145/329/2230/5139/3709/5908/5027/5025/9472/2353/6263/53905/64784/10626/6720/1277/2627/6382/87178/1261/3553/1373/3488/54675/5105/57026/5311/7222/9693/6715/4724/5144/594/4907/9465/5167/10142/5294/1080/6781/2185/2203/445/2889/51284",54
"2178","TEAD1","GO:0032147","activation of protein kinase activity","28/5471","61/18986",0.459016393442623,1.59292364209498,2.95104868384164,0.00336531614211066,0.0207011922317219,0.0143379849420907,"65018/7042/150/2011/3479/2621/2200/4916/3690/10040/6794/55704/10920/5621/29775/7474/1894/5618/2246/154/5478/2185/3084/284/114/3717/25/7186",28
"2179","TEAD1","GO:0046173","polyol biosynthetic process","28/5471","61/18986",0.459016393442623,1.59292364209498,2.95104868384164,0.00336531614211066,0.0207011922317219,0.0143379849420907,"5724/2629/51744/56624/5592/253430/2805/5031/5805/171546/9677/8877/3613/3973/5341/1593/55304/5105/4923/5745/51447/165679/5860/6622/23262/4142/340485/10558",28
"2180","TEAD1","GO:0098900","regulation of action potential","28/5471","61/18986",0.459016393442623,1.59292364209498,2.95104868384164,0.00336531614211066,0.0207011922317219,0.0143379849420907,"8514/2702/2629/9722/6262/29119/594857/10008/775/5318/488/3759/6869/274/6508/3745/2257/1739/287/817/1268/948/10142/857/3786/2258/4204/2316",28
"2181","TEAD1","GO:0048678","response to axon injury","37/5471","86/18986",0.430232558139535,1.49303515789384,2.91559264625574,0.00337116999317969,0.0207011922317219,0.0143379849420907,"3776/4548/983/22876/1813/401720/5025/8428/3480/23162/596/5605/558/2043/23767/3745/5905/3913/1605/2596/6696/2247/4131/9315/1495/1809/2056/5764/4747/4067/4147/3717/9314/3371/4693/407007/2316",37
"2182","TEAD1","GO:0150076","neuroinflammatory response","37/5471","86/18986",0.430232558139535,1.49303515789384,2.91559264625574,0.00337116999317969,0.0207011922317219,0.0143379849420907,"23208/5788/3688/747/1075/4317/4314/472/3606/3479/29954/6376/8877/3949/728/51542/3553/406915/9839/8530/351/3460/3689/9215/4345/6622/3565/2908/3569/107/1956/669/1191/4067/114/3717/23230",37
"2183","TEAD1","GO:0050768","negative regulation of neurogenesis","55/5471","138/18986",0.398550724637681,1.38308975652916,2.87367784179316,0.00338353553869685,0.0207571275492336,0.0143767266595356,"6497/2048/9682/1600/22920/9283/11221/8829/657/5728/4038/7070/6653/57609/9921/23111/80031/283659/999/9423/9706/4763/7473/3949/7040/57142/3553/1746/4133/4771/7533/64689/1499/7474/1814/3280/5978/22902/6696/5530/9693/9037/23105/1495/406938/3400/3569/10371/3475/5764/9355/10013/2258/4168/4204",55
"2184","TEAD1","GO:0001101","response to acid chemical","57/5471","144/18986",0.395833333333333,1.37365959909828,2.8636802409065,0.00344899034488133,0.0210956329294343,0.0146111810324918,"2475/1307/3158/493/824/57559/22849/6506/4314/80310/7846/3843/197131/3480/57707/8140/1277/57521/10458/10365/3276/4780/1373/23677/54675/598/3745/5105/80781/1291/652968/9978/6750/5156/5311/56034/153129/2741/2890/1906/23304/2729/27244/2534/84918/1956/729438/1278/4067/5339/158376/4915/619556/445/2742/10325/1288",57
"2185","TEAD1","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","22/5471","45/18986",0.488888888888889,1.69659010134243,2.97654694675419,0.00345526212399269,0.0210956329294343,0.0146111810324918,"1889/1907/153/1215/1511/7168/91608/6869/1522/1312/5021/1359/10699/2028/2149/2150/154/1906/4846/5125/10159/186",22
"2186","TEAD1","GO:0048701","embryonic cranial skeleton morphogenesis","22/5471","45/18986",0.488888888888889,1.69659010134243,2.97654694675419,0.00345526212399269,0.0210956329294343,0.0146111810324918,"6913/5396/4838/7289/50515/4323/4522/4088/4087/10736/1746/7048/29072/57728/5156/25836/3340/860/25902/2737/79977/7046",22
"2187","TEAD1","GO:0061001","regulation of dendritic spine morphogenesis","22/5471","45/18986",0.488888888888889,1.69659010134243,2.97654694675419,0.00345526212399269,0.0210956329294343,0.0146111810324918,"2048/26052/7779/4076/65981/8499/26037/7337/5048/26115/10458/10152/2043/25791/7074/22871/10611/84062/27067/5789/11141/80823",22
"2188","TEAD1","GO:1904646","cellular response to amyloid-beta","22/5471","45/18986",0.488888888888889,1.69659010134243,2.97654694675419,0.00345526212399269,0.0210956329294343,0.0146111810324918,"2048/7412/2213/142/837/23621/3479/58533/3480/4363/773/2043/5621/351/2932/154/406938/2309/2534/2697/948/7099",22
"2189","TEAD1","GO:0007626","locomotory behavior","80/5471","213/18986",0.375586854460094,1.30339828528228,2.83313139502771,0.00348017058288943,0.0212273754022366,0.0147024280278401,"2475/9698/10269/1600/55283/477/4009/6387/64072/5728/22876/89797/22941/1813/390259/2059/7846/51643/84189/9112/7337/321/54982/2775/463/5048/10882/162282/4864/348/238/5581/4211/785/57282/1803/2571/57679/2043/6616/26090/4923/351/1827/1826/9215/1814/111/2257/7345/6622/2743/56172/6414/3074/2741/2890/1812/114781/55084/9896/5350/2911/5071/28996/7988/3620/4986/55636/10499/55074/114/320/23230/23287/5090/347148/3358/3251/4204",80
"2190","TEAD1","GO:0014075","response to amine","25/5471","53/18986",0.471698113207547,1.63693298800192,2.95428638420464,0.00348394185454277,0.0212300625055981,0.0147042891596582,"5999/6000/1787/983/1813/2903/8787/5903/1373/1312/5021/5530/1909/3673/2890/1812/1906/3066/26575/9734/8601/3717/445/10013/3251",25
"2191","TEAD1","GO:0032332","positive regulation of chondrocyte differentiation","12/5471","20/18986",0.6,2.08217876073844,3.08075217580673,0.00354649600883604,0.0215700053056497,0.0149397391131562,"55553/7704/6660/4088/4092/658/8817/654/860/2737/4017/392255",12
"2192","TEAD1","GO:1900037","regulation of cellular response to hypoxia","12/5471","20/18986",0.6,2.08217876073844,3.08075217580673,0.00354649600883604,0.0215700053056497,0.0149397391131562,"2023/65018/23576/3776/1813/84962/406991/9475/4780/2043/5291/406937",12
"2193","TEAD1","GO:0042176","regulation of protein catabolic process","132/5471","374/18986",0.352941176470588,1.22481103572849,2.79374998884239,0.00355555285219896,0.021604474623371,0.014963613127412,"65018/113451/9554/2629/64326/4194/51514/56776/51322/23555/3416/8945/150/283106/282679/5962/338657/6653/144165/10193/2308/267012/25831/81542/4734/302/4088/7874/2903/9683/80011/999/23450/54971/7314/4843/2670/4905/11011/7077/79643/4092/4089/23327/3949/10755/348/28951/7514/150684/3553/64844/10213/4036/130507/4780/580/5270/84236/5707/1457/9491/29761/351/9992/5988/91445/7078/9978/10533/9686/6599/7474/2272/23429/868/2932/7018/5523/25976/8975/7466/26234/3093/6622/10098/55294/57630/140458/1601/10769/3156/324/80762/153769/1452/5601/135644/8870/2729/1915/8724/2534/7957/51429/5071/2768/1956/1595/857/29062/6469/51201/1191/8754/55353/25897/10221/5887/5774/22954/153090/140462/8239/4478/4983/8473/8450/83844/2719/4534/2316",132
"2194","TEAD1","GO:0032414","positive regulation of ion transmembrane transporter activity","33/5471","75/18986",0.44,1.52693109120819,2.90909458589867,0.00356378595605214,0.0216338777941679,0.0149839782452959,"2048/5174/1520/481/288/6786/5031/7225/9472/84334/11261/6347/81671/81/805/27347/57158/3460/6769/483/3064/57620/5311/287/1909/1906/9465/10142/1080/65268/7114/1756/2258",33
"2195","TEAD1","GO:0030902","hindbrain development","63/5471","162/18986",0.388888888888889,1.34956030788603,2.84285229950117,0.00356985630069649,0.0216501085258225,0.0149952199159909,"473/2048/388610/1600/79971/4808/2629/2213/4009/9283/5362/3688/5592/22891/1959/7846/84678/9612/23026/146057/8854/6095/8925/3480/6928/3211/596/79934/9378/1496/10716/4760/471/5270/2637/9935/8624/1312/1499/200894/2047/3280/170825/2895/51176/1950/2247/4086/653/57107/54806/136319/2146/6469/10395/4781/23287/25861/25/57502/4983/4204/2316",63
"2196","TEAD1","GO:0006820","monoatomic anion transport","68/5471","177/18986",0.384180790960452,1.33322180536925,2.83379106154879,0.00359842285736508,0.0218026114950998,0.015100845971372,"1185/25932/6512/55283/1179/23507/84230/55144/10768/5174/115019/3776/3775/7417/1244/3784/6506/55107/5031/24145/57101/196527/9498/144453/121601/10257/2567/9990/4363/6559/8714/5205/5349/57348/6509/57835/57282/6508/9497/55129/84561/10057/2560/2743/6507/6558/7416/2741/8737/89845/53405/26503/2570/28962/57120/5243/375611/1080/6522/23516/6781/7038/56262/1183/2742/11254/2564/1193",68
"2197","TEAD1","GO:0033619","membrane protein proteolysis","29/5471","64/18986",0.453125,1.57247875159934,2.91874714333121,0.00363031201777228,0.0219749371332199,0.0152202015320007,"23555/150/4316/23621/121665/5027/102/83464/1512/162540/7077/10939/7040/348/6868/3553/84236/81502/351/7078/4627/1605/10098/51752/8728/51429/8754/5774/51360",29
"2198","TEAD1","GO:0042100","B cell proliferation","39/5471","92/18986",0.423913043478261,1.47110455921738,2.88190657941364,0.00364142099688074,0.0220003956721496,0.0152378345332181,"2048/1503/10451/2213/5788/23529/472/114609/5074/8660/10125/22806/596/148022/970/2355/57162/57181/1493/3635/4773/4282/23228/604/5130/683/51176/3558/5618/3575/4064/4208/3565/27242/4067/6461/7099/25/695",39
"2199","TEAD1","GO:0055017","cardiac muscle tissue growth","39/5471","92/18986",0.423913043478261,1.47110455921738,2.88190657941364,0.00364142099688074,0.0220003956721496,0.0152378345332181,"6497/5999/3776/7042/5592/983/657/26011/10413/3479/9472/60485/2627/4211/2066/861/9686/27086/57493/205428/3516/10611/2247/4086/8470/4208/1482/1906/3720/221476/5292/10370/3084/23414/7373/406987/7046/25/407007",39
"2200","TEAD1","GO:0046822","regulation of nucleocytoplasmic transport","48/5471","118/18986",0.406779661016949,1.41164661744979,2.85386387503922,0.00370799478673708,0.0223814003510058,0.0155017246168015,"10657/79639/127933/5784/983/9531/283131/65125/11052/4659/5501/64328/3843/2621/5587/55051/11261/51496/4734/4088/999/7531/4763/7040/7514/3553/55677/580/11142/5905/29072/2932/1894/55781/55696/8870/51715/7957/2737/948/6469/51366/284/3717/10541/8021/57187/2316",48
"2201","TEAD1","GO:2001234","negative regulation of apoptotic signaling pathway","90/5471","244/18986",0.368852459016393,1.28002792668347,2.80103750817651,0.0037239989113939,0.0224567351572608,0.0155539027380232,"2023/65018/23028/2537/2140/1491/4170/4000/8682/10771/8829/6387/56624/219790/219699/7417/10105/85450/6934/960/10413/3479/3958/7057/5607/6376/4335/117584/26574/406991/10449/596/342977/8725/54978/3552/3553/90/64844/3655/4780/3685/8837/64114/7857/57007/666/1457/598/2139/6615/5770/754/4282/25793/5894/1499/2932/5291/4976/3064/7466/5196/2247/2244/57630/1495/406938/8737/8870/2729/653/2534/2070/5071/5478/8321/2056/5054/51384/4846/1191/3084/6591/9821/7046/9314/22954/407007/367",90
"2202","TEAD1","GO:0071277","cellular response to calcium ion","34/5471","78/18986",0.435897435897436,1.51269397147664,2.88677774440645,0.00375218042780222,0.0225840104429889,0.0156420556864062,"25932/3756/8644/10367/10105/7846/6857/221154/241/2353/6263/8826/4205/27132/246/9378/3745/4773/7474/131034/1894/22871/118/5311/817/4208/84059/1906/57699/107/286097/8895/114/3786",34
"2203","TEAD1","GO:0033028","myeloid cell apoptotic process","20/5471","40/18986",0.5,1.73514896728203,2.96126459197061,0.0037521912549616,0.0225840104429889,0.0156420556864062,"5293/3988/4254/338442/2621/4763/350/596/6868/4282/5291/6480/10296/23657/4208/3569/2056/6591/301/1514",20
"2204","TEAD1","GO:0045103","intermediate filament-based process","40/5471","95/18986",0.421052631578947,1.46117807771119,2.86703910460755,0.0037654548563607,0.0226424615607954,0.0156825398883583,"81493/23499/10763/5317/7431/5318/144501/3855/3892/3887/3891/9119/3854/3852/51761/23336/5493/25984/390792/3885/8688/3882/3860/3866/3880/2670/51542/631/5894/8419/54800/55914/64283/1452/667/6469/10049/4747/5339/4534",40
"2205","TEAD1","GO:0019722","calcium-mediated signaling","87/5471","235/18986",0.370212765957447,1.28474859705138,2.79456322930588,0.00381803208432213,0.0229369806837599,0.0158865286588095,"23261/2475/11123/10269/1907/255231/55283/845/477/481/5788/2494/493/6262/1131/51196/5795/219931/775/2904/3709/51643/3479/488/53373/283455/121665/5027/5025/8600/5587/9472/6263/11261/9455/55784/2903/10725/1012/8877/9454/1760/6546/805/3973/5341/2274/7852/6364/79054/57007/2280/5621/4773/351/1827/3708/29995/151651/2932/3064/683/5156/3576/5311/5530/287/817/51778/79772/5159/2890/6444/1906/3710/10231/2898/5350/1235/55607/5533/767/83988/1756/695/3358/1193",87
"2206","TEAD1","GO:0035904","aorta development","30/5471","67/18986",0.447761194029851,1.55386474681973,2.88949980360039,0.00388518356511302,0.0232964816971123,0.0161355249513136,"406988/7042/1959/657/144165/25831/4091/4016/4036/182/7048/56999/6092/6091/4638/23129/3280/3516/5311/1909/11174/4015/406937/5159/3340/6659/6722/7021/639/55636",30
"2207","TEAD1","GO:0042446","hormone biosynthetic process","30/5471","67/18986",0.447761194029851,1.55386474681973,2.88949980360039,0.00388518356511302,0.0232964816971123,0.0161355249513136,"1733/2672/476/3284/3283/51478/1586/27122/51144/2230/8630/1734/53905/1588/3480/50700/3973/79644/5978/4790/6715/1601/8622/2908/8614/654/653/231/441282/7038",30
"2208","TEAD1","GO:0048806","genitalia development","23/5471","48/18986",0.479166666666667,1.66285109364528,2.92550047428414,0.00389414239571885,0.0233282552916466,0.0161575318635188,"1718/1588/64220/6928/80000/558/3973/10461/4036/51665/1499/7474/8626/5156/6715/25836/654/653/2099/6469/55636/4920/367",23
"2209","TEAD1","GO:0006809","nitric oxide biosynthetic process","35/5471","81/18986",0.432098765432099,1.49951145320669,2.86635681617771,0.00393135561902302,0.0235069987951714,0.0162813325428879,"23576/9722/493/64757/5025/6095/4088/9057/80777/4843/148022/8570/10365/348/9475/3553/92/5740/351/1727/5291/5311/1906/2099/4988/5879/948/857/4846/2185/1191/3717/9314/7099/445",35
"2210","TEAD1","GO:1903036","positive regulation of response to wounding","35/5471","81/18986",0.432098765432099,1.49951145320669,2.86635681617771,0.00393135561902302,0.0235069987951714,0.0162813325428879,"2475/4921/3688/5328/150/6484/196527/8428/10979/7057/53905/3480/406991/350/84034/5581/7852/4780/4638/9076/10855/2149/1839/6239/948/5054/5764/5327/10565/8840/5747/23189/301/407007/2316",35
"2211","TEAD1","GO:0006884","cell volume homeostasis","18/5471","35/18986",0.514285714285714,1.78472465206152,2.95641832561623,0.00398574704973267,0.0236477224690204,0.0163788000652439,"1185/3778/282679/65125/196527/59341/5027/9990/51704/6559/3783/6344/27347/9943/84561/6558/11194/56262",18
"2212","TEAD1","GO:0051647","nucleus localization","18/5471","35/18986",0.514285714285714,1.78472465206152,2.95641832561623,0.00398574704973267,0.0236477224690204,0.0163788000652439,"2475/85440/4000/10579/23224/79789/161176/1778/5048/9423/11011/84823/274/10460/153241/4001/3834/6867",18
"2213","TEAD1","GO:0090075","relaxation of muscle","18/5471","35/18986",0.514285714285714,1.78472465206152,2.95641832561623,0.00398574704973267,0.0236477224690204,0.0163788000652439,"5142/476/477/481/5592/6588/488/5025/1113/136/3759/6546/817/2982/5144/5350/6717/2934",18
"2214","TEAD1","GO:0006582","melanin metabolic process","14/5471","25/18986",0.56,1.94336684335588,3.00296746048992,0.00399199080274018,0.0236477224690204,0.0163788000652439,"23596/1638/283652/1001/596/126321/10755/9839/434/7474/23657/9693/51151/7306",14
"2215","TEAD1","GO:0010842","retina layer formation","14/5471","25/18986",0.56,1.94336684335588,3.00296746048992,0.00399199080274018,0.0236477224690204,0.0163788000652439,"23418/24147/120114/51761/84465/5797/1826/9215/8842/7021/54806/221935/28996/4693",14
"2216","TEAD1","GO:0014059","regulation of dopamine secretion","14/5471","25/18986",0.56,1.94336684335588,3.00296746048992,0.00399199080274018,0.0236477224690204,0.0163788000652439,"65018/23208/6387/1813/6857/3356/5579/1814/6622/84062/3351/1268/5071/4986",14
"2217","TEAD1","GO:0014829","vascular associated smooth muscle contraction","14/5471","25/18986",0.56,1.94336684335588,3.00296746048992,0.00399199080274018,0.0236477224690204,0.0163788000652439,"1907/5286/143872/490/3356/6338/583/406991/6546/8195/1909/1906/9732/80005",14
"2218","TEAD1","GO:0014856","skeletal muscle cell proliferation","14/5471","25/18986",0.56,1.94336684335588,3.00296746048992,0.00399199080274018,0.0236477224690204,0.0163788000652439,"2353/10403/147912/2660/8837/3836/2047/2247/84466/5467/858/6469/284/3717",14
"2219","TEAD1","GO:0030318","melanocyte differentiation","14/5471","25/18986",0.56,1.94336684335588,3.00296746048992,0.00399199080274018,0.0236477224690204,0.0163788000652439,"83938/4254/283652/5873/596/9839/55686/56999/4286/8975/4208/5167/2737/7306",14
"2220","TEAD1","GO:0051016","barbed-end actin filament capping","14/5471","25/18986",0.56,1.94336684335588,3.00296746048992,0.00399199080274018,0.0236477224690204,0.0163788000652439,"6840/120/5962/2059/93661/2314/119/11078/118/57482/55604/85477/136319/2934",14
"2221","TEAD1","GO:0007026","negative regulation of microtubule depolymerization","16/5471","30/18986",0.533333333333333,1.85082556510083,2.96727939830382,0.00409590611087317,0.0241958346160386,0.0167584315194401,"23271/89795/81624/440193/146057/10300/57551/23332/23122/6314/4131/324/11075/4281/10013/2258",16
